date,source,market,code,name,shares,share_unit,close,source_file,industry,shares_change,shares_change_pct,cash_proxy
2024-05-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240516,未分类,-3000000.0,-0.0189475160122299,
2024-05-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240517,未分类,0.0,0.0,
2024-05-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240520,未分类,0.0,0.0,
2024-05-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240521,未分类,0.0,0.0,
2024-05-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240522,未分类,0.0,0.0,
2024-05-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240523,未分类,0.0,0.0,
2024-05-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240524,未分类,0.0,0.0,
2024-05-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240527,未分类,0.0,0.0,
2024-05-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240528,未分类,0.0,0.0,
2024-05-29,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240529,未分类,0.0,0.0,
2024-05-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240530,未分类,0.0,0.0,
2024-05-31,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240531,未分类,0.0,0.0,
2024-06-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240603,未分类,0.0,0.0,
2024-06-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240604,未分类,0.0,0.0,
2024-06-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240605,未分类,0.0,0.0,
2024-06-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240606,未分类,0.0,0.0,
2024-06-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240607,未分类,0.0,0.0,
2024-06-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240611,未分类,0.0,0.0,
2024-06-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240612,未分类,0.0,0.0,
2024-06-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240613,未分类,0.0,0.0,
2024-06-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240614,未分类,0.0,0.0,
2024-06-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240617,未分类,0.0,0.0,
2024-06-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240618,未分类,0.0,0.0,
2024-06-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240619,未分类,0.0,0.0,
2024-06-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240620,未分类,0.0,0.0,
2024-06-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240621,未分类,0.0,0.0,
2024-06-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240624,未分类,0.0,0.0,
2024-06-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240625,未分类,0.0,0.0,
2024-06-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240626,未分类,0.0,0.0,
2024-06-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240627,未分类,0.0,0.0,
2024-06-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240628,未分类,0.0,0.0,
2024-07-01,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240701,未分类,0.0,0.0,
2024-07-02,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240702,未分类,0.0,0.0,
2024-07-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240703,未分类,0.0,0.0,
2024-07-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240704,未分类,0.0,0.0,
2024-07-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240705,未分类,0.0,0.0,
2024-07-08,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240708,未分类,0.0,0.0,
2024-07-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240709,未分类,0.0,0.0,
2024-07-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20240710,未分类,0.0,0.0,
2024-07-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240711,未分类,-3000000.0,-0.0193134580682292,
2024-07-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240712,未分类,0.0,0.0,
2024-07-15,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240715,未分类,0.0,0.0,
2024-07-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240716,未分类,0.0,0.0,
2024-07-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240717,未分类,0.0,0.0,
2024-07-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240718,未分类,0.0,0.0,
2024-07-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240719,未分类,0.0,0.0,
2024-07-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240722,未分类,0.0,0.0,
2024-07-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240723,未分类,0.0,0.0,
2024-07-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240724,未分类,0.0,0.0,
2024-07-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240725,未分类,0.0,0.0,
2024-07-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240726,未分类,0.0,0.0,
2024-07-29,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240729,未分类,0.0,0.0,
2024-07-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240730,未分类,0.0,0.0,
2024-07-31,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240731,未分类,0.0,0.0,
2024-08-01,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240801,未分类,0.0,0.0,
2024-08-02,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240802,未分类,0.0,0.0,
2024-08-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240805,未分类,0.0,0.0,
2024-08-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240806,未分类,0.0,0.0,
2024-08-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240807,未分类,0.0,0.0,
2024-08-08,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240808,未分类,0.0,0.0,
2024-08-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240809,未分类,0.0,0.0,
2024-08-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240812,未分类,0.0,0.0,
2024-08-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240813,未分类,0.0,0.0,
2024-08-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240814,未分类,0.0,0.0,
2024-08-15,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240815,未分类,0.0,0.0,
2024-08-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240816,未分类,0.0,0.0,
2024-08-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240819,未分类,0.0,0.0,
2024-08-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240820,未分类,0.0,0.0,
2024-08-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240821,未分类,0.0,0.0,
2024-08-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240822,未分类,0.0,0.0,
2024-08-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240823,未分类,0.0,0.0,
2024-08-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240826,未分类,0.0,0.0,
2024-08-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240827,未分类,0.0,0.0,
2024-08-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240828,未分类,0.0,0.0,
2024-08-29,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20240829,未分类,0.0,0.0,
2024-08-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240830,未分类,-6000000.0,-0.0393876274271804,
2024-09-02,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240902,未分类,0.0,0.0,
2024-09-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240903,未分类,0.0,0.0,
2024-09-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240904,未分类,0.0,0.0,
2024-09-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240905,未分类,0.0,0.0,
2024-09-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240906,未分类,0.0,0.0,
2024-09-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240909,未分类,0.0,0.0,
2024-09-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240910,未分类,0.0,0.0,
2024-09-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240911,未分类,0.0,0.0,
2024-09-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240912,未分类,0.0,0.0,
2024-09-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240913,未分类,0.0,0.0,
2024-09-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240918,未分类,0.0,0.0,
2024-09-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20240919,未分类,0.0,0.0,
2024-09-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,149332100.0,份,,akshare:20240920,未分类,3000000.0,0.0205013117422629,
2024-09-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,149332100.0,份,,akshare:20240923,未分类,0.0,0.0,
2024-09-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,143332100.0,份,,akshare:20240924,未分类,-6000000.0,-0.0401789032632635,
2024-09-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,143332100.0,份,,akshare:20240925,未分类,0.0,0.0,
2024-09-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,140332100.0,份,,akshare:20240926,未分类,-3000000.0,-0.0209304126570391,
2024-09-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,140332100.0,份,,akshare:20240927,未分类,0.0,0.0,
2024-09-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,143332100.0,份,,akshare:20240930,未分类,3000000.0,0.0213778600904568,
2024-10-08,akshare_fund_etf_scale_sse,SH,516600,消服ETF,146332100.0,份,,akshare:20241008,未分类,3000000.0,0.0209304126570391,
2024-10-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,149332100.0,份,,akshare:20241009,未分类,3000000.0,0.0205013117422629,
2024-10-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241010,未分类,3000000.0,0.0200894516316317,
2024-10-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241011,未分类,0.0,0.0,
2024-10-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241014,未分类,0.0,0.0,
2024-10-15,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241015,未分类,0.0,0.0,
2024-10-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241016,未分类,0.0,0.0,
2024-10-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241017,未分类,0.0,0.0,
2024-10-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241018,未分类,0.0,0.0,
2024-10-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241021,未分类,0.0,0.0,
2024-10-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241022,未分类,0.0,0.0,
2024-10-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241023,未分类,0.0,0.0,
2024-10-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241024,未分类,0.0,0.0,
2024-10-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241025,未分类,0.0,0.0,
2024-10-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241028,未分类,0.0,0.0,
2024-10-29,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241029,未分类,0.0,0.0,
2024-10-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241030,未分类,0.0,0.0,
2024-10-31,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241031,未分类,0.0,0.0,
2024-11-01,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241101,未分类,0.0,0.0,
2024-11-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241104,未分类,0.0,0.0,
2024-11-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241105,未分类,0.0,0.0,
2024-11-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20241106,未分类,0.0,0.0,
2024-11-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241107,未分类,3000000.0,0.0196938137135902,
2024-11-08,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241108,未分类,0.0,0.0,
2024-11-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241111,未分类,0.0,0.0,
2024-11-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241112,未分类,0.0,0.0,
2024-11-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241113,未分类,0.0,0.0,
2024-11-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241114,未分类,0.0,0.0,
2024-11-15,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241115,未分类,0.0,0.0,
2024-11-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241118,未分类,0.0,0.0,
2024-11-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241119,未分类,0.0,0.0,
2024-11-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241120,未分类,0.0,0.0,
2024-11-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241121,未分类,0.0,0.0,
2024-11-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241122,未分类,0.0,0.0,
2024-11-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241125,未分类,0.0,0.0,
2024-11-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241126,未分类,0.0,0.0,
2024-11-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241127,未分类,0.0,0.0,
2024-11-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241128,未分类,0.0,0.0,
2024-11-29,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241129,未分类,0.0,0.0,
2024-12-02,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241202,未分类,0.0,0.0,
2024-12-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241203,未分类,0.0,0.0,
2024-12-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241204,未分类,0.0,0.0,
2024-12-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241205,未分类,0.0,0.0,
2024-12-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241206,未分类,0.0,0.0,
2024-12-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241209,未分类,0.0,0.0,
2024-12-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241210,未分类,0.0,0.0,
2024-12-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241211,未分类,0.0,0.0,
2024-12-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241212,未分类,0.0,0.0,
2024-12-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241213,未分类,0.0,0.0,
2024-12-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241216,未分类,0.0,0.0,
2024-12-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241217,未分类,0.0,0.0,
2024-12-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241218,未分类,0.0,0.0,
2024-12-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241219,未分类,0.0,0.0,
2024-12-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241220,未分类,0.0,0.0,
2024-12-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241223,未分类,0.0,0.0,
2024-12-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241224,未分类,0.0,0.0,
2024-12-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241225,未分类,0.0,0.0,
2024-12-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241226,未分类,0.0,0.0,
2024-12-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241227,未分类,0.0,0.0,
2024-12-30,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241230,未分类,0.0,0.0,
2024-12-31,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20241231,未分类,0.0,0.0,
2025-01-02,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250102,未分类,0.0,0.0,
2025-01-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250103,未分类,0.0,0.0,
2025-01-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250106,未分类,0.0,0.0,
2025-01-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250107,未分类,0.0,0.0,
2025-01-08,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250108,未分类,0.0,0.0,
2025-01-09,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250109,未分类,0.0,0.0,
2025-01-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250110,未分类,0.0,0.0,
2025-01-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250113,未分类,0.0,0.0,
2025-01-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250114,未分类,0.0,0.0,
2025-01-15,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250115,未分类,0.0,0.0,
2025-01-16,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250116,未分类,0.0,0.0,
2025-01-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250117,未分类,0.0,0.0,
2025-01-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250120,未分类,0.0,0.0,
2025-01-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250121,未分类,0.0,0.0,
2025-01-22,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250122,未分类,0.0,0.0,
2025-01-23,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250123,未分类,0.0,0.0,
2025-01-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250124,未分类,0.0,0.0,
2025-01-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250127,未分类,0.0,0.0,
2025-02-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250205,未分类,0.0,0.0,
2025-02-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250206,未分类,0.0,0.0,
2025-02-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250207,未分类,0.0,0.0,
2025-02-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250210,未分类,0.0,0.0,
2025-02-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250211,未分类,0.0,0.0,
2025-02-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250212,未分类,0.0,0.0,
2025-02-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250213,未分类,0.0,0.0,
2025-02-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250214,未分类,0.0,0.0,
2025-02-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250217,未分类,0.0,0.0,
2025-02-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250218,未分类,0.0,0.0,
2025-02-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250219,未分类,0.0,0.0,
2025-02-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250220,未分类,0.0,0.0,
2025-02-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250221,未分类,0.0,0.0,
2025-02-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250224,未分类,0.0,0.0,
2025-02-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250225,未分类,0.0,0.0,
2025-02-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250226,未分类,0.0,0.0,
2025-02-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250227,未分类,0.0,0.0,
2025-02-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250228,未分类,0.0,0.0,
2025-03-03,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250303,未分类,0.0,0.0,
2025-03-04,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250304,未分类,0.0,0.0,
2025-03-05,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250305,未分类,0.0,0.0,
2025-03-06,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250306,未分类,0.0,0.0,
2025-03-07,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250307,未分类,0.0,0.0,
2025-03-10,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250310,未分类,0.0,0.0,
2025-03-11,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250311,未分类,0.0,0.0,
2025-03-12,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250312,未分类,0.0,0.0,
2025-03-13,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250313,未分类,0.0,0.0,
2025-03-14,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250314,未分类,0.0,0.0,
2025-03-17,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250317,未分类,0.0,0.0,
2025-03-18,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250318,未分类,0.0,0.0,
2025-03-19,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250319,未分类,0.0,0.0,
2025-03-20,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250320,未分类,0.0,0.0,
2025-03-21,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250321,未分类,0.0,0.0,
2025-03-24,akshare_fund_etf_scale_sse,SH,516600,消服ETF,155332100.0,份,,akshare:20250324,未分类,0.0,0.0,
2025-03-25,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20250325,未分类,-3000000.0,-0.0193134580682292,
2025-03-26,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20250326,未分类,0.0,0.0,
2025-03-27,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20250327,未分类,0.0,0.0,
2025-03-28,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20250328,未分类,0.0,0.0,
2025-03-31,akshare_fund_etf_scale_sse,SH,516600,消服ETF,152332100.0,份,,akshare:20250331,未分类,0.0,0.0,
